metadata_date,source_file,station,freeway,direction,district,county,city,state_postmile,absolute_postmile,latitude,longitude,length,type,lanes,name,user_id_1,user_id_2,user_id_3,user_id_4
2020-10-02,d11_text_meta_2020_10_02.txt,1118702,5,S,11,73,66000,17.341,17.232,32.731858,-117.171925,.171,ML,4,5 SB N/O Pacific Hwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118707,5,N,11,73,66000,22.744,22.635,32.797132,-117.209541,.63,ML,4,5 NB @ Mission Bay,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118735,5,N,11,73,13392,7.91,7.82,32.630565,-117.096247,.949,ML,4,5 NB N/O H St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118743,5,N,11,73,66000,4.094,4.004,32.577106,-117.082889,.995,ML,4,5 NB @ Coronado Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118752,8,E,11,73,40004,10.507,12.464,32.773562,-117.031003,1.224,ML,5,  8 EB E/O College,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118760,8,W,11,73,66000,8.748,10.705,32.778313,-117.059444,1.142,ML,5,  8 WB E/O College,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118767,8,W,11,73,40004,11.801,13.758,32.775159,-117.010686,.265,ML,4,8 WB E 70/Lk Murray,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118796,5,N,11,73,13392,6.716,6.626,32.613851,-117.090918,.937,ML,4,5 NB S/O L Street,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118886,15,N,11,73,66000,2.7,2.302,32.723255,-117.115308,.615,ML,3,NB 15 S/O 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118894,805,S,11,73,66000,14.356,14.207,32.729729,-117.107696,.436,ML,5,SB 805 S/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118900,15,S,11,73,66000,3.457,3.049,32.733539,-117.11215,.732,ML,3,SB 15 @ 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118908,805,N,11,73,66000,16.08,15.931,32.750436,-117.123137,.443,ML,5,N 805 N/O University,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118915,805,N,11,73,66000,16.826,16.677,32.760845,-117.12661,1.155,ML,3,N 805 N/O El Cajon,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118923,15,N,11,73,66000,4.168,3.77,32.743033,-117.110934,.611,ML,5,15 NB N/O 805,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1118924,805,N,11,73,66000,17.364,17.215,32.76825,-117.129439,.782,ML,4,805 NB  S/O 8,11110,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1118941,15,N,11,73,66000,R6.132,6.313,32.778656,-117.112218,.522,ML,4,15 NB S/O 8,11310,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118950,805,S,11,73,66000,21.715,21.566,32.822411,-117.162995,,OR,1,WB BALBOA/805 SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1118957,805,S,11,73,66000,21.471,21.322,32.819236,-117.161117,.237,ML,5,EB BALBOA/805 SB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1118983,94,W,11,73,66000,1.571,.155,32.713382,-117.145021,,FR,2,94W (F St) @ 5,10501,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1118989,94,W,11,73,66000,1.571,.155,32.713382,-117.145021,.305,ML,3,94W (F St) @ 5,20501,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119186,125,S,11,73,,7.313,9.138,32.68199,-116.990933,3.791,ML,2, 1 MI N/O SAN MIGUEL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119187,125,N,11,73,,10.169,11.928,32.70806,-117.011493,.352,ML,2,1 MI N/O SAN MIGUEL,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119195,125,N,11,73,,10.514,12.273,32.71279,-117.01339,.291,ML,2,S/O PEDESTRIAN BR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119196,125,S,11,73,,10.447,12.85,32.71026,-117.012799,.395,ML,2,S/O PEDESTRIAN BR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119205,125,N,11,73,,8.293,10.142,32.684722,-117.009803,2.953,ML,2,125 NB S/O RTE 54,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119232,125,S,11,73,,10.55,12.953,32.711635,-117.013079,.368,ML,2,125 SB S/O RTE 54,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119251,125,S,11,73,,9.217,11.72,32.695995,-117.013866,1.469,ML,3,125 NB N/O TOLL RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119252,125,N,11,73,,9.207,11.047,32.695755,-117.013341,.713,ML,3,125 SB N/O TOLL RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119261,125,S,11,73,,11.462,13.865,32.723791,-117.014868,,FF,2,125 NB CONNECTOR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119264,125,N,11,73,41124,11.463,13.222,32.726435,-117.014536,,FF,2,125 TOLL RD SB CONN,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119284,5,S,11,73,66000,34.316,34.174,32.952539,-117.244312,.784,HV,1,5SB HOV DEL MAR HTS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119307,5,S,11,73,66000,23.575,23.466,32.807702,-117.216754,.634,ML,4,SB5 @BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119308,5,S,11,73,66000,23.575,23.466,32.807702,-117.216754,,OR,2,SB5 @BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119383,805,N,11,73,66000,14.357,14.208,32.729896,-117.107497,.49,ML,5,NB 805 S/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119414,78,E,11,73,53322,.858,.854,33.181054,-117.33787,.589,ML,3,JEFFERSON ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119422,78,W,11,73,82996,6.141,6.137,33.194991,-117.251058,,OR,2,VISTA VILLAGE DR,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119432,94,W,11,73,66000,1.571,.155,32.713382,-117.145021,,FF,2,NB5 Conn W94,10501,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119438,15,N,11,73,,27.844,28.101,33.081579,-117.072441,,FR,2,NB 15 OFF  CNTR CTY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119439,78,W,11,73,82996,6.141,6.137,33.194991,-117.251058,,FR,2,VISTA VILLAGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119449,78,W,11,73,22804,17.621,17.617,33.132541,-117.087404,2.669,ML,3,W78@ BROADWAY/LINC,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119477,805,S,11,73,50398,11.093,10.944,32.686704,-117.092133,,FF,2,SB 805 fr 43rd ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119528,5,S,11,73,66000,34.311,34.169,32.952468,-117.244298,.784,ML,5,WB Del Mar Heights,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119532,5,S,11,73,66000,37.4,37.258,32.995912,-117.256714,3.06,HV,1,5S HOV Lomas Santa,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119607,805,N,11,73,66000,21.82,21.671,32.823888,-117.163512,,OR,2,WB BALBOA TO 805,10110,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119608,805,N,11,73,66000,21.82,21.671,32.823888,-117.163512,,FR,1,WB BALBOA TO 805,10110,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119637,5,N,11,73,66000,25.76,25.651,32.834969,-117.233294,.955,ML,4,5 N S/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119645,5,N,11,73,72506,38.08,37.971,33.00551,-117.25907,.915,ML,4,5 N S/O MANCHESTER,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119659,5,N,11,73,22678,39.2,39.091,33.017612,-117.27184,.911,ML,4,5 N N/O VISTA VIEW,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119666,5,S,11,73,22678,39.201,39.059,33.017512,-117.272059,.622,ML,4,5 S N/O VISTA VIEW,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119679,5,N,11,73,66000,35,34.891,32.962322,-117.246309,.671,ML,5,5 N N/O DELMAR HGHT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119683,15,S,11,73,66000,.585,.723,32.701146,-117.120937,1.213,ML,2,15 SB N/O National,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119689,15,N,11,73,66000,.586,.734,32.701162,-117.120639,.9,ML,4,15 NB N/O Ocean View,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119694,15,N,11,73,66000,.918,1.066,32.705882,-117.120433,.548,ML,3,15N S/O Imperial Ave,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119699,15,S,11,73,66000,R.919,1.057,32.705928,-117.120609,.49,ML,3,15S S/O Imperial Ave,20613,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119707,15,S,11,73,66000,5.79,5.382,32.765834,-117.110379,.876,ML,5,S15 N/O Adams ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119715,15,N,11,73,66000,5.8,5.402,32.765981,-117.110045,.821,ML,5,15 N N/O ADAMS AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119736,15,N,11,73,22804,31.396,31.653,33.125282,-117.104135,.95,ML,4,NB 15 S/O 78,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119743,15,N,11,73,,32.62,32.877,33.142901,-117.104509,1.092,ML,4,NB 15 S/O EL NORTE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119749,15,N,11,73,,33.58,33.837,33.15709,-117.104039,.826,ML,4,NB 15 @ CENTRE CITY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119756,15,S,11,73,,33.581,33.828,33.157067,-117.104348,.773,ML,4,SB 15 @ CENTRE CITY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119762,15,N,11,73,,34.272,34.529,33.166377,-117.10773,.807,ML,4,15 N N/O CENTRE CITY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119768,15,S,11,73,,35.193,35.44,33.178265,-117.114973,2.558,ML,4,1 Mi S/O DEER SPRING,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119774,15,N,11,73,,35.194,35.451,33.178414,-117.114712,1.014,ML,4,1 Mi S/O DEER SPINGS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119780,15,N,11,73,,36.3,36.557,33.192903,-117.122965,3.053,ML,4,N15 S/O DEER SPRINGS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119784,805,N,11,73,66000,.47,.321,32.54945,-117.039282,.477,ML,2,N805 N/O 5/805 SPLIT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119790,805,S,11,73,66000,.78,.631,32.553604,-117.041663,.797,ML,4,S805 N/O 5/805 MERGE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119797,805,N,11,73,66000,.781,.632,32.553573,-117.041355,.321,ML,4,N805 N/O 5/805 SPLIT,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119804,805,S,11,73,66000,2.502,2.353,32.578123,-117.038471,.402,ML,5,S805 S/O PALM AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119808,15,S,11,73,66000,2.702,2.294,32.723273,-117.115525,.672,ML,3,SB 15 S/O 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119817,5,S,11,73,66000,26.31,26.201,32.842472,-117.23661,.441,ML,4,SB 5 N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119822,5,N,11,73,66000,32.82,32.711,32.931143,-117.240825,,FF,2,Connector to 56 EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119828,5,N,11,73,66000,33.68,33.571,32.943477,-117.242328,.619,ML,4,NB 5 S/O Del Mar,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119834,5,S,11,73,66000,33.681,33.539,32.943442,-117.242594,.753,ML,4,SB 5 S/O DEL MAR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119842,5,S,11,73,66000,35.25,35.108,32.96573,-117.247857,.983,ML,5,SB 5 SAN DIEGUITO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119850,5,N,11,73,66000,35.484,35.375,32.969013,-117.248831,.616,ML,5,NB 5 SAN DIEGUITO,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119865,5,N,11,73,22678,R40.56,40.451,33.035624,-117.280848,.392,ML,4,NB 5 S/O SANTA FE DR,13303,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1119871,5,N,11,73,22678,R41.263,41.154,33.044769,-117.285978,.407,ML,4,NB 5 S/O ENCINITAS,13306,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119877,5,S,11,73,22678,42.03,41.888,33.055523,-117.289401,.581,ML,4,SB 5 N/O ENCINITAS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119879,5,N,11,73,22678,42.031,41.922,33.055577,-117.289125,.589,ML,4,NB 5 N/O ENCINITAS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119890,5,N,11,73,22678,43.3,43.191,33.073419,-117.294587,.765,ML,4,NB 5 N/O LEUCADIA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119897,5,S,11,73,22678,43.301,43.159,33.073371,-117.294873,.547,ML,4,SB 5 N/O LEUCADIA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119903,5,N,11,73,11194,44.7,44.591,33.09232,-117.303146,.686,ML,4,NB 5 N/O BATIQUITOS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119909,5,S,11,73,11194,44.701,44.559,33.092248,-117.303383,.825,ML,4,SB 5 N/O BATIQUITOS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119915,5,S,11,73,11194,46.3,46.158,33.112683,-117.316473,.83,ML,4,SB 5 N/O POINSETTIA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119921,5,N,11,73,11194,46.545,46.436,33.115949,-117.31811,.791,ML,4,NB 5 N/O POINSETTIA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119928,5,N,11,73,11194,48.6,48.491,33.142807,-117.333209,.71,ML,4,NB 5 @ BUENA VISTA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119934,5,N,11,73,11194,49.525,49.416,33.155404,-117.338099,.925,ML,4,NB 5 N/O TAMARACK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119941,5,N,11,73,11194,50.451,50.342,33.167741,-117.344387,.687,ML,4,NB 5 S/O LAS FLORES,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119947,5,N,11,73,11194,50.9,50.791,33.173355,-117.348324,.492,ML,4,NB 5 S/O 78,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119954,5,S,11,73,,55,54.858,33.218567,-117.391109,.783,ML,4,S5 N/O CAMP DEL MAR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119960,5,N,11,73,,55.45,55.341,33.224874,-117.393754,1.042,ML,4,5NB N/O Harbor Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119966,5,S,11,73,,56,55.858,33.230196,-117.400904,1,ML,4,S/O SANTA MARGARITA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119972,5,N,11,73,,56.52,56.411,33.236554,-117.40592,1.025,ML,4,N5 SANTA MAR RIVER,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119978,5,S,11,73,,57,56.858,33.240152,-117.413376,1.235,ML,4,.5 N/O STA MARGRITA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119984,5,N,11,73,,57.5,57.391,33.246111,-117.417364,.99,ML,4,5NB N/O ST MARGARITA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119990,5,N,11,73,,58.5,58.391,33.25805,-117.426272,1.55,ML,4,1M S/O ALISO CREEK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1119997,5,S,11,73,,58.501,58.329,33.257953,-117.426547,1.785,ML,4,1M S/O ALISO CREEK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120018,805,S,11,73,13392,6.74,6.591,32.636725,-117.049889,.435,ML,5,805 SB SO H St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120025,805,N,11,73,13392,6.741,6.592,32.63687,-117.049588,.868,ML,5,805 NB SO H St,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1120040,805,S,11,73,13392,8.25,8.101,32.651396,-117.068162,.349,ML,5,805 SB NO Bonita Rd,15802,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1120081,805,S,11,73,66000,23.261,23.112,32.842376,-117.175156,.487,ML,5,805 SB S/O 52,16706,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120104,5,N,11,73,66000,33.682,33.573,32.943506,-117.242333,,FF,2,N5 CONN FR BYPASS LN,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120107,5,N,11,73,66000,33.684,33.575,32.943535,-117.242339,1.048,HV,1,NB 5 HOV N/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120112,5,N,11,73,11194,50.902,50.793,33.17338,-117.348343,,FF,1,NB 5 TO EB 78 CONN,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120121,94,W,11,73,,10.66,9.14,32.753919,-117.010444,2.764,ML,3,WB 94 to WB 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120167,15,N,11,73,66000,14.275,14.532,32.893038,-117.114823,.574,ML,6,NB 15 @ MIRAMAR RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120168,15,N,11,73,66000,14.275,14.532,32.893038,-117.114823,,OR,2,NB 15 @ MIRAMAR RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120240,805,S,11,73,66000,21.715,21.566,32.822411,-117.162995,,FR,2,WB BALBOA/805 SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120247,805,S,11,73,66000,21.471,21.322,32.819236,-117.161117,,OR,2,EB BALBOA/805 SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120256,805,N,11,73,,7.755,7.606,32.647835,-117.060693,1.082,ML,4,E St/Bonita Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120263,805,N,11,73,13392,7.926,7.777,32.649166,-117.063149,,OR,2,E St/Bonita Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120266,805,N,11,73,13392,7.926,7.777,32.649166,-117.063149,,FR,2,E St/Bonita Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120291,805,S,11,73,13392,6.211,6.062,32.630622,-117.044658,.698,ML,4,L St/Telegraph RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120300,805,N,11,73,13392,7.026,6.877,32.639242,-117.053584,,OR,2,H St EB 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120303,805,N,11,73,13392,7.026,6.877,32.639242,-117.053584,,FR,2,H St EB 805 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120314,5,S,11,73,66000,36.279,36.137,32.97995,-117.253251,1.075,HV,1,VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120356,5,S,11,73,13392,6.717,6.627,32.613849,-117.091173,.938,ML,3,SB 5 S/O L St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120362,5,N,11,73,13392,6.036,5.946,32.604051,-117.089763,.65,ML,4,NB 5 at Palomar st,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120367,5,N,11,73,66000,15.342,15.233,32.718075,-117.147619,,FF,2,NB 5 From WB 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120370,5,N,11,73,66000,25.8,25.691,32.835512,-117.233527,,FF,1,EB 52 CONN FROM NB5,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120374,5,S,11,73,66000,33.683,33.541,32.943471,-117.2426,,FF,2,SB5 Bypass LN N/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120377,5,S,11,73,66000,33.683,33.541,32.943471,-117.2426,.925,HV,1,SB5 HOV N/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120385,5,N,11,73,66000,35.001,34.892,32.962336,-117.246314,.9,HV,1,NB5 HOV Del Mar Hts,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120388,5,S,11,73,66000,35.251,35.109,32.965743,-117.247862,.981,HV,1,SB5 San Dieguito R,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120394,5,N,11,73,66000,35.485,35.376,32.969027,-117.248836,.615,HV,1,N5 HOV@San Dieguito,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120415,5,N,11,73,72506,38.081,37.972,33.005523,-117.259079,2.854,HV,1,N5 HOV SO Manchester,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1120424,805,N,11,73,13392,8.25,8.101,32.651582,-117.067889,,FF,2,NB 805 CONN to 54,25801,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120472,5,S,11,73,66000,25.844,25.735,32.836034,-117.234084,,FF,1,SB 5 from 52 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120475,52,E,11,73,66000,.077,.077,32.839751,-117.237129,,FR,1,E52 fr LA JOLLA PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120497,805,S,11,73,50398,9.239,9.09,32.662772,-117.078579,.482,ML,4,SB 805 N/O 54,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120611,15,N,11,73,66000,12.078,12.335,32.862995,-117.110269,.73,ML,8,NB15 @ 163 Merge,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120614,15,N,11,73,66000,14.275,14.532,32.893038,-117.114823,,FR,2,NB 15 @ MIRAMAR RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120683,805,S,11,73,,9.975,9.826,32.67285,-117.0827,.561,ML,5,SB805 S/O Plaza Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120694,5,N,11,73,66000,37.372,37.263,32.995523,-117.256356,.924,HV,1,5N HOV Lomas Santa,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120723,5,N,11,73,66000,31.914,31.805,32.918887,-117.235544,,FR,2,NB5 Carmel Mtn Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120724,5,N,11,73,66000,31.914,31.805,32.918887,-117.235544,,OR,3,NB5 Carmel Mtn Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120732,5,N,11,73,72506,37.64,37.531,32.999394,-117.257021,,OR,2,NB5 Lomas Santa WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120740,5,S,11,73,66000,37.399,37.257,32.995897,-117.256712,,OR,2,SB5 Lomas San Fe EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120743,5,S,11,73,66000,15.341,15.232,32.71803,-117.147847,,FF,2,SB5 fr Park Bl &163,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120749,5,S,11,73,66000,31.659,31.517,32.91625,-117.232541,,FR,2,Carmel Mt. To SB 5,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120754,5,S,11,73,66000,31.659,31.517,32.91625,-117.232541,.318,ML,4,Carmel Mt. To SB 5,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1120994,15,N,11,73,66000,22.434,22.691,33.004858,-117.080707,.49,ML,6,NB15 SO Bernardo Ctr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121001,15,S,11,73,66000,22.435,22.682,33.004968,-117.081057,.517,ML,6,SB 15 S/O BERNARDO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121034,15,S,11,73,66000,24.499,24.746,33.034506,-117.077429,.605,ML,5,SB15 NO Rch Bernardo,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121035,15,N,11,73,66000,24.501,24.758,33.03442,-117.077018,.609,ML,5,NB15 NO Rch Bernardo,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121037,15,N,11,73,66000,23.304,23.561,33.017302,-117.079039,.392,ML,6,N15 NO Bernardo Ctr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121038,15,S,11,73,66000,23.305,23.552,33.017337,-117.079473,.479,ML,5,SB15 NO Bernardo Ctr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121044,15,N,11,73,66000,22.436,22.693,33.004886,-117.080699,1.127,HV,2,15N HOV SO Bernardo,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121045,15,S,11,73,66000,M22.437,22.684,33.004995,-117.081048,.868,HV,2,15S HOV SO Bernardo,22512,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121051,15,S,11,73,66000,M23.306,23.553,33.017351,-117.079472,1.029,HV,2,15S HOV NO BERNARDO,22604,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121052,15,N,11,73,66000,23.306,23.563,33.01733,-117.079035,1.297,HV,2,15N HOV NO BERNARDO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121066,15,S,11,73,22804,27.307,27.554,33.074031,-117.070369,.414,ML,5,15S NO Via Rancho P,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121067,15,N,11,73,66000,25.636,25.893,33.0503,-117.072669,.304,ML,5,15N NO Via Rancho P,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121074,15,S,11,73,66000,R6.158,6.329,32.778992,-117.112588,.726,ML,4,15 SB  S/O 8,21310,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121077,8,W,11,73,66000,6.132,8.089,32.778933,-117.103908,,FF,2,8 WB Con From 15 NB,31310,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121079,15,S,11,73,66000,R6.135,6.306,32.778672,-117.112483,,FF,1,15 SB Con From 8 EB,41310,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121083,8,E,11,73,66000,6.133,8.09,32.778723,-117.103861,,FF,1,8 EB Con From 15  NB,51310,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1121085,15,N,11,73,66000,R6.145,6.326,32.778839,-117.112281,,FR,1,15 NB OFF CMN RIO S,61310,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121099,15,N,11,73,66000,25.027,25.284,33.041631,-117.074011,.567,ML,6,NB 15 @ Green Vly Ck,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121105,15,S,11,73,66000,25.028,25.275,33.041744,-117.074397,.567,ML,5,SB 15 @ Green Vly Ck,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121112,15,S,11,73,66000,26.443,26.69,33.061597,-117.06932,.586,ML,5,SB15 SO VIA RCH PKY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121118,15,N,11,73,66000,26.445,26.702,33.061591,-117.068995,.444,ML,5,NB15 SO VIA RCH PKY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121125,15,S,11,73,66000,25.635,25.882,33.050388,-117.073047,.404,ML,5,SB15 SO POMERADO,1,,,
